"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height
126512862901;;P1522В;;"Системы водоотвода";"Решетка стальная ячеистая SteeStart DN150 B125";"размер: 1000x186x22 мм";"Ширина гидр. Сечения - DN 150<br />Длина - 1000 мм<br />Ширина - 186 мм<br />Высота - 22 мм<br />Вес - 4.8 кг<br />Класс нагрузки - В125<br /><br />Решетка водоприемная стальная ячеистая серии SteeStart DN150 совместима с водоотводными лотками серии SteeStart DN150 Н180. Класс нагрузки В125. Применяется для парковых зон, частных домовладений, благоустройства дворов,#nbsp;#nbsp;паркингов, отмостки зданий. Подходит для установки в местах с не интенсивным движением легкового транспорта.<br /><br />Все цены соответствуют ценам компании производителя «STEELOT»<br />Стоимость доставки рассчитывается отдельно";https://static.tildacdn.com/stor6535-3533-4337-b335-633933303831/64392099.jpg;3400.00;;;;;V1Dt6GvB081BYLae1iRa;;0;0;0;0
828913548631;;P1505C;;"Системы водоотвода";"Решетка чугунная волна SteeStart DN150 C250";"размер: 498x186x21 мм";"Ширина гидр. Сечения - DN 150<br />Длина - 498 мм<br />Ширина - 186 мм<br />Высота - 21 мм<br />Вес - 3.9 кг<br />Класс нагрузки - С250<br />Решетка водоприемная чугунная волна серии SteeStart DN150 совместима с водоотводными лотками серии SteeStart DN150 Н180. Класс нагрузки С250. Оптимальное решение для благоустройства придомовомой территории, спортивных сооружений, паркингов для легкового и легкового коммерческого транспорта, дорог с малой интенсивностью движения где не предусмотрен проезд грузового транспорта и строительной спецтехники.<br /><br />Все цены соответствуют ценам компании производителя «STEELOT»<br />Стоимость доставки рассчитывается отдельно";https://static.tildacdn.com/stor3463-3165-4839-a165-303263326365/43821547.jpg;2220.00;;;;;l7LRcpGAUTzc8hT9ksI8;;0;0;0;0
115591737371;;Р13;;"Системы водоотвода";"Крепеж для пластикового лотка DN100";;"Для предотвращения сдвига решеток или крышек, которые прикрывают канал водоотвода, применяются специальные крепления решеток и крышек к водоотводным лоткам. Крепеж усиливает конструкцию системы, а также выполняет антивандальную функцию. Надежная фиксация решетки повышает безопасность территории — снижается риск получения травм пешеходами и попадания в канал колеса проезжающего автомобиля.<br />Особенности крепежа для пластикового лотка:<br />#nbsp;- стойкость к агрессивным средам;<br />#nbsp;- отсутствие деформаций при самопроизвольном скручивании винта;<br />#nbsp;- возможность использования для мелкосидящих лотков;<br />#nbsp;- устойчивость к коррозии.<br /><br />Все цены соответствуют ценам компании производителя «STEELOT»<br />Стоимость доставки рассчитывается отдельно";https://static.tildacdn.com/stor6666-3238-4834-b132-386630363966/22090138.jpg;65.00;;;;;ojHRDR8ncPtj47KPFKP0;;0;0;0;0
478153705721;;Р18;;"Системы водоотвода";"Заглушка-переходник к лотку пластиковому DN100";;"Торцевые заглушки устанавливаются в начале и конце водоотводной линии и служат для предотвращения пролива из лотков. Элементы изготавливаются из морозоустойчивого пластика и используются в системах ливневой канализации.<br /><br />Заглушка универсальная SteeStart DN100 применяются для пластиковых водоотводных лотков соответствующей серии. Изделия совместимы с конструкциями различных размеров по высоте, а также применяются при монтаже каскадной системы. На лицевой поверхности торцевой заглушки проставлены отметки высот, подходящие под соответствующие показатели водоотводных лотков серии SteeStart DN100.<br /><br />Все цены соответствуют ценам компании производителя «STEELOT»<br />Стоимость доставки рассчитывается отдельно";https://static.tildacdn.com/stor3738-6263-4665-b962-356339316533/95558510.jpg;200.00;;;;;SUhea6iCuEFFNUZz2jeS;;0;0;0;0
894501309691;;P3030C;;"Системы водоотвода";"Дождеприемник пластиковый SteeStart 300х300";"размер: 295x295x295 мм";"Ширина - 295<br />Длина - 295<br />Высота - 295<br />Класс нагрузки - A15 B125 C250<br /><br />Пластиковый дождеприемник серии SteeStart используется для отвода избыточной воды с крыш зданий, для благоустройства придомовых территорий, пешеходных зон, обочин дорог, гаражей. Пластиковый дождеприёмник прост в монтаже и обслуживании, обеспечивает качественную очистку воды и оперативный вывод жидкости с поверхности площадки. Прямоугольная конструкция оснащена патрубками и шаблонами для подключения канализационных и дренажных труб диаметром от 50 мм до 160 мм., а также предусмотрено соединение с водоотводными лотками с гидравлическим сечением DN100, высотой от#nbsp;#nbsp;h=55 до h=180, для этого с каждой стороны дождеприемника предусмотрены трафареты промаркированные под каждую высоту водоотводных лотков DN100. Пластиковый дождеприемник серии SteeStart может комплектоваться корзиной для сбора мусора и сифон-перегородками которые служат гидрозатвором, препятствующие распространению неприятного запаха из канализации. Нарастить необходимую высоту дождеприемника можно путем установки дождеприемников один на другой по высоте, это позволит подключать канализационные трубы ниже уровня промерзания грунта и использовать дождеприемник в качестве ревизионного колодца при организации глубинного дренажа.<br /><br />Все цены соответствуют ценам компании производителя «STEELOT»<br />Стоимость доставки рассчитывается отдельно";https://static.tildacdn.com/stor3639-6534-4539-b633-363832343832/95063989.jpg;780.00;;;;;Ka4xJZLE9rUNsf3y43lT;;0;0;0;0
235278582801;;SР3030С;;"Системы водоотвода";"Перегородка пластиковая 300х300";"300x300 мм";"Перегородка пластиковая для дождеприемника SteeStart 300х300 служат гидрозатвором, препятствующие распространению неприятного запаха из канализации. На один дождеприемник необходимо 2 пластиковые перегородки.<br /><br />Все цены соответствуют ценам компании производителя «STEELOT»<br />Стоимость доставки рассчитывается отдельно";https://static.tildacdn.com/stor3165-3737-4233-a530-393832313834/78133451.jpg;116.00;;;;;OPTcfZPgOBo2HDsf1UYx;;0;0;0;0
992298427151;;PR3030C;;"Системы водоотвода";"Корзинка пластиковая 300х300";"300x300 мм";"Корзинка пластиковая для дождеприемника SteeStart 300х300 защищает от попадания в канализацию крупного мусора — камней, веток, листьев и песка, они оседают на дне и не проходят дальше в канализацию.<br /><br />Все цены соответствуют ценам компании производителя «STEELOT»<br />Стоимость доставки рассчитывается отдельно";https://static.tildacdn.com/stor3034-3032-4037-a164-373233633631/59816120.jpg;184.00;;;;;dnhjY8L9O1KMz2N4ZTXJ;;0;0;0;0
164635710521;;Р3030В;;"Системы водоотвода";"Решетка пластиковая SteeStart 300х300 А15 черная";"300x300 мм";"Решетка водоприемная пластиковая серии SteeStart с классом нагрузки А15, применяется#nbsp;#nbsp;в пешеходных зонах, отмостки зданий и придомовых территория где не предусмотрен наезд легкового и грузового транспорта.<br /><br />Все цены соответствуют ценам компании производителя «STEELOT»<br />Стоимость доставки рассчитывается отдельно";https://static.tildacdn.com/stor3130-6237-4966-b762-343865356236/32598630.jpg;360.00;;;;;C35IuIorr0JdX544MU9c;;0;0;0;0
171691193401;;P3030A;;"Системы водоотвода";"Решетка стальная штампованная SteeStart 300х300 А15";"300x300 мм";"Решетка водоприемная стальная штампованная серии SteeStart с классом нагрузки А15, применяется#nbsp;#nbsp;в пешеходных зонах, отмостки зданий и придомовых территория где не предусмотрен наезд легкового и грузового транспорта.<br /><br />Все цены соответствуют ценам компании производителя «STEELOT»<br />Стоимость доставки рассчитывается отдельно";https://static.tildacdn.com/stor3739-3665-4230-b339-653334666462/58997831.jpg;910.00;;;;;o4nZKiE5Z2PflAGBLUdx;;0;0;0;0
573032145191;;P3030AB;;"Системы водоотвода";"Решетка стальная ячеистая SteeStart 300х300 В125";"300x300 мм";"Решетка водоприемная стальная ячеистая серии SteeStart с классом нагрузки В125, применяется для парковых зон, частных домовладений, благоустройства дворов,#nbsp;#nbsp;паркингов, отмостки зданий. Подходит для установки в местах с не интенсивным движением легкового транспорта.<br /><br />Все цены соответствуют ценам компании производителя «STEELOT»<br />Стоимость доставки рассчитывается отдельно";https://static.tildacdn.com/stor6334-6463-4664-b239-646137656465/24281385.jpg;1450.00;;;;;GAfGRJO02LyYGE1aVu7c;;0;0;0;0
499579804851;;Р3030AС;;"Системы водоотвода";"Решетка чугунная SteeStart щелевая 300х300 С250";"300x300 мм";"Решетка водоприемная чугунная серии SteeStart с классом нагрузки С250, оптимальное решение для благоустройства придомовой территории, спортивных сооружений, паркингов для легкового и легкового коммерческого транспорта, дорог с малой интенсивностью движения где не предусмотрен проезд грузового транспорта и строительной спецтехники.<br /><br />Все цены соответствуют ценам компании производителя «STEELOT»<br />Стоимость доставки рассчитывается отдельно";https://static.tildacdn.com/stor6632-3837-4434-b631-653433653330/38794943.jpg;1535.00;;;;;JL1MffBUlK0Bb2YOkBIV;;0;0;0;0
112232867421;;;;"Паркет Б.9.ПСМ.8";"Паркет (Б.9.Псм.8) гладкий Хаски";"Комплект из 4 плит:<br />480x160 мм, 360x160 мм, 480x110 мм, 360x110 мм<br />Толщина 80 мм";"Паркет Б.9.Псм.8<br /><br />Комплект из 4 плит:<br />480x160 мм, 360x160 мм, 480x110 мм, 360x110 мм<br />ГОСТ 17608-2017<br /><br /><ul><li data-list=""bullet"">Класс бетона изделий по прочности на сжатие: В30</li><li data-list=""bullet"">Марка бетона по морозостойкости F₂200</li><li data-list=""bullet"">Водопоглощение не более 5%</li><li data-list=""bullet"">Марка по истираемости G1</li></ul><br /><p style=""text-align: left;"">Тротуарная плитка ""ПАРКЕТ"" Б.9.Псм.8, коллекция - Листопад гладкий, цвет - Хаски.</p><p style=""text-align: left;"">Мультиформатные тротуарные плиты, имитирующие напольное покрытие “паркетная доска”.</p><br />Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 9,94 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/stor3832-3335-4931-b934-353439353066/50137453.jpg;;;;;;2sfaRANjK97zJFG88MFR;;0;0;0;0
628743965091;;;;;"Паркет (Б.9.Псм.8) гладкий Хаски - Листопад® гладкий - Хаски";;;https://static.tildacdn.com/stor3832-3335-4931-b934-353439353066/50137453.jpg;3200.00;;;"Коллекция:Листопад® гладкий;Цвет:Хаски";;7CtBzsaormmez2irkCAr;112232867421;0;0;0;0
443845921851;;;;"Паркет Б.9.ПСМ.8";"Паркет (Б.9.Псм.8) StoneMix Белый";"Комплект из 4 плит:<br />480x160 мм, 360x160 мм, 480x110 мм, 360x110 мм<br />Толщина 80 мм";"Паркет Б.9.Псм.8<br /><br />Комплект из 4 плит:<br />480x160 мм, 360x160 мм, 480x110 мм, 360x110 мм<br />ГОСТ 17608-2017<br /><br /><ul><li data-list=""bullet"">Класс бетона изделий по прочности на сжатие: В30</li><li data-list=""bullet"">Марка бетона по морозостойкости F₂200</li><li data-list=""bullet"">Водопоглощение не более 5%</li><li data-list=""bullet"">Марка по истираемости G3</li></ul><br /><p style=""text-align: left;"">""Паркетная доска"" — имитация напольного отделочного материала в мощении. Тротуарный паркет позволяет создавать новые зрительные образы, объединяющие в себе минималистичность скандинавского дизайна в сочетании с домашним уютом. Это <strong>один из самых востребованных видов благоустройства в Европе</strong>.</p><p style=""text-align: left;"">Плиты ""Паркет"" с фактурой ""Мрамор"" <strong>производятся с добавлением натуральной мраморной крошки</strong>, что позволяет получить эффектную декоративную поверхность. Мелкие частицы мрамора в верхнем слое плитки отражают свет, создают ощущение блеска. Плиты “Мрамор” <strong>отличаются высокой износостойкостью и долговечностью</strong>.</p><p style=""text-align: left;"">Выбирая тротуарный “Паркет” с фактурой светлый мрамор, Вы <strong>можете решить задачу визуального увеличения пространства</strong>, например, удлинить образ короткой дорожки. А комбинируя его с контрастными темными цветами - создать более яркий и динамичный ландшафт.</p><p style=""text-align: left;"">Плиты серии «Паркет» выдерживают высокие нагрузки за счет толщины изделий 80 мм, подходят для мощения пешеходных зон, транспортных проездов и мест парковки легкового транспорта.</p><p style=""text-align: left;""><strong>Форма включает тротуарные плиты размером - 480х160х80 / 360х160х80 / 480х110х80 / 360х110х80 мм.</strong></p><br />На паллете – 9,94 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/stor3734-3634-4332-b063-633732623032/72433756.jpg;;;;;;RcSYdmtPHf9HUzcZVhuN;;0;0;0;0
910464717401;;;;;"Паркет (Б.9.Псм.8) StoneMix Белый - StoneMix - Белый";;;https://static.tildacdn.com/stor3734-3634-4332-b063-633732623032/72433756.jpg;4700.00;;;"Коллекция:StoneMix;Цвет:Белый";;l6VtoDDFXakk2DTUIrV2;443845921851;0;0;0;0
384349224801;;;;"Паркет Б.9.ПСМ.8";"Паркет (Б.9.Псм.8) StoneMix Черный";"Комплект из 4 плит:<br />480x160 мм, 360x160 мм, 480x110 мм, 360x110 мм<br />Толщина 80 мм";"Паркет Б.9.Псм.8<br /><br />Комплект из 4 плит:<br />480x160 мм, 360x160 мм, 480x110 мм, 360x110 мм<br />ГОСТ 17608-2017<br /><br /><ul><li data-list=""bullet"">Класс бетона изделий по прочности на сжатие: В30</li><li data-list=""bullet"">Марка бетона по морозостойкости F₂200</li><li data-list=""bullet"">Водопоглощение не более 5%</li><li data-list=""bullet"">Марка по истираемости G3</li></ul><br /><p style=""text-align: left;"">""Паркетная доска"" — имитация напольного отделочного материала в мощении. Тротуарный паркет позволяет создавать новые зрительные образы, объединяющие в себе минималистичность скандинавского дизайна в сочетании с домашним уютом. Это <strong>один из самых востребованных видов благоустройства в Европе</strong>.</p><p style=""text-align: left;"">Плиты ""Паркет"" с фактурой ""Мрамор"" <strong>производятся с добавлением натуральной мраморной крошки</strong>, что позволяет получить эффектную декоративную поверхность. Мелкие частицы мрамора в верхнем слое плитки отражают свет, создают ощущение блеска. Плиты “Мрамор” <strong>отличаются высокой износостойкостью и долговечностью</strong>.</p><p style=""text-align: left;"">Выбирая тротуарный “Паркет” с фактурой светлый мрамор, Вы <strong>можете решить задачу визуального увеличения пространства</strong>, например, удлинить образ короткой дорожки. А комбинируя его с контрастными темными цветами - создать более яркий и динамичный ландшафт.</p><p style=""text-align: left;"">Плиты серии «Паркет» выдерживают высокие нагрузки за счет толщины изделий 80 мм, подходят для мощения пешеходных зон, транспортных проездов и мест парковки легкового транспорта.</p><p style=""text-align: left;""><strong>Форма включает тротуарные плиты размером - 480х160х80 / 360х160х80 / 480х110х80 / 360х110х80 мм.</strong></p><br />На паллете – 9,94 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/stor6633-6264-4132-a466-346265343237/36252216.jpg;;;;;;FZ8PMaz2fFiPTO7thByE;;0;0;0;0
397539741171;;;;;"Паркет (Б.9.Псм.8) StoneMix Черный - StoneMix - Чёрный";;;https://static.tildacdn.com/stor6633-6264-4132-a466-346265343237/36252216.jpg;4700.00;;;"Коллекция:StoneMix;Цвет:Чёрный";;tlUZnHsYN4VS8DzjBSOF;384349224801;0;0;0;0
110571127231;;;;"Мегаполис Б.5.П.8";"Мегаполис (Б.5.П.8) Искусственный камень Шунгит";"Размер плиты 600x300x80 мм";"Мегаполис Б.5.П.8<br /><br />Размер 600x300x80 мм<br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul><br /><p style=""text-align: left;"">Тротуарные плиты ""Мегаполис"" (""Прямоугольник"" Б.5.П.8), коллекция - Искусственный камень, цвет - Шунгит.</p><p style=""text-align: left;"">Серия Б.5.П.8 отличается большим размером плит - 600х300х80 мм. Это идеальное решение для благоустройства городских площадей, пешеходных и парковочных зон, дорожек в скверах и парках. Плиты из коллекции ""Искусственный камень"" имеют уникальный рисунок на поверхности формы, имитирующий природную фактуру камня.</p><p style=""text-align: left;"">Крупноформатные плиты также подходят для создания пошаговых садовых дорожек.</p><br />Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 10,8 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/stor3864-3364-4733-b632-633561363065/20026223.jpg;;;;;;DpNTbjgsByULMGUz3MHJ;;0;0;0;0
669774588491;;;;;"Мегаполис (Б.5.П.8) Искусственный камень Шунгит - Искусственный камень - Шунгит";;;https://static.tildacdn.com/stor3864-3364-4733-b632-633561363065/20026223.jpg;3850.00;;;"Коллекция:Искусственный камень;Цвет:Шунгит";;ABUCXdsDB90hVHoaouNy;110571127231;0;0;0;0
543918106151;;;;"Мегаполис Б.5.П.8";"Мегаполис (Б.5.П.8) Искусственный камень Степняк";"Размер плиты 600x300x80 мм";"Мегаполис Б.5.П.8<br /><br />Размер 600x300x80 мм<br /><ul><li>ГОСТ 17608-2017</li><li>Класс бетона изделий по прочности на сжатие: B30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul><br /><p style=""text-align: left;"">Тротуарные плиты ""Мегаполис"" (""Прямоугольник"" Б.5.П.8), коллекция - Искусственный камень, цвет - Степняк.</p><p style=""text-align: left;"">Серия Б.5.П.8 отличается большим размером плит - 600х300х80 мм. Это идеальное решение для благоустройства городских площадей, пешеходных и парковочных зон, дорожек в скверах и парках. Плиты из коллекции ""Искусственный камень"" имеют уникальный рисунок на поверхности формы, имитирующий природную фактуру камня.</p><p style=""text-align: left;"">Крупноформатные плиты также подходят для создания пошаговых садовых дорожек.</p><br />Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 10,8 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/stor6638-3130-4632-b966-633630623032/74028824.jpg;;;;;;1mTR4umet8nmLF6Day6p;;0;0;0;0
531965356651;;;;;"Мегаполис (Б.5.П.8) Искусственный камень Степняк - Искусственный камень - Степняк";;;https://static.tildacdn.com/stor6638-3130-4632-b966-633630623032/74028824.jpg;3850.00;;;"Коллекция:Искусственный камень;Цвет:Степняк";;5VTOhIfg8hnbTNMNs6O9;543918106151;0;0;0;0
491582227581;;;;"Паркет Б.9.ПСМ.8";"Паркет (Б.9.Псм.8) Искусственный камень Шунгит";"Комплект из 4 плит:<br />480x160 мм, 360x160 мм, 480x110 мм, 360x110 мм<br />Толщина 80 мм";"Паркет Б.9.Псм.8<br /><br /><p style=""text-align: left;"">Мультиформатные тротуарные плиты, имитирующие напольное покрытие “паркетная доска”. Выполнены в цветовой гамме “Шунгит”, имитирующей природный камень, выдерживают высокие нагрузки за счет толщины плит 80 мм. </p><br />Комплект из 4 плит:<br />480x160 мм, 360x160 мм, 480x110 мм, 360x110 мм<br />ГОСТ 17608-2017<br /><br /><ul><li>Класс бетона изделий по прочности на сжатие: В30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 5%</li><li>Марка по истираемости G1</li></ul><br />Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 9,94 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/stor6431-3633-4233-b939-656332356631/23447767.jpg;;;;;;5h93iJimrY3ivbAjcacV;;0;0;0;0
138085814301;;;;;"Паркет (Б.9.Псм.8) Искусственный камень Шунгит - Искусственный камень - Шунгит";;;https://static.tildacdn.com/stor6431-3633-4233-b939-656332356631/23447767.jpg;3850.00;;;"Коллекция:Искусственный камень;Цвет:Шунгит";;MRi2zmHPsmREM7rP1VYp;491582227581;0;0;0;0
267015253671;;;;"Паркет Б.9.ПСМ.8";"Паркет (Б.9.Псм.8) Искусственный камень Доломит";"Комплект из 4 плит:<br />480x160 мм, 360x160 мм, 480x110 мм, 360x110 мм<br />Толщина 80 мм";"Паркет Б.9.Псм.8<br /><br /><p style=""text-align: left;"">Мультиформатные тротуарные плиты, имитирующие напольное покрытие “паркетная доска”. Выполнены в цветовой гамме “Доломит”, имитирующей природный камень, выдерживают высокие нагрузки за счет толщины плит 80 мм.</p><br />Комплект из 4 плит:<br />480x160 мм, 360x160 мм, 480x110 мм, 360x110 мм<br />ГОСТ 17608-2017<br /><br /><ul><li>Класс бетона изделий по прочности на сжатие: В30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 5%</li><li>Марка по истираемости G1</li></ul><br />Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 9,94 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/stor3931-3261-4233-b839-626437336538/93300185.jpg;;;;;;xM9LhBouJIonZkpFI1fL;;0;0;0;0
504005894051;;;;;"Паркет (Б.9.Псм.8) Искусственный камень Доломит - Искусственный камень - Доломит";;;https://static.tildacdn.com/stor3931-3261-4233-b839-626437336538/93300185.jpg;3850.00;;;"Коллекция:Искусственный камень;Цвет:Доломит";;Iv6jKE09ePeZafY4jtn6;267015253671;0;0;0;0
163712252021;;;;"Паркет Б.9.ПСМ.8";"Паркет (Б.9.Псм.8) Искусственный камень Степняк";"Комплект из 4 плит:<br />480x160 мм, 360x160 мм, 480x110 мм, 360x110 мм<br />Толщина 80 мм";"Паркет Б.9.Псм.8<br /><br /><p style=""text-align: left;"">Мультиформатные тротуарные плиты, имитирующие напольное покрытие “паркетная доска”. Выполнены в цветовой гамме “Степняк”, имитирующей природный камень, выдерживают высокие нагрузки за счет толщины плит 80 мм.</p><br />Комплект из 4 плит:<br />480x160 мм, 360x160 мм, 480x110 мм, 360x110 мм<br />ГОСТ 17608-2017<br /><br /><ul><li>Класс бетона изделий по прочности на сжатие: В30</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 5%</li><li>Марка по истираемости G1</li></ul><br />Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 9,94 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/stor6333-3564-4437-b030-366234653061/25750303.jpg;;;;;;DyalgYBAZGapU1iegEen;;0;0;0;0
392807178561;;;;;"Паркет (Б.9.Псм.8) Искусственный камень Степняк - Искусственный камень - Степняк";;;https://static.tildacdn.com/stor6333-3564-4437-b030-366234653061/25750303.jpg;3850.00;;;"Коллекция:Искусственный камень;Цвет:Степняк";;yFmhGbBKRrGN5l0ur16a;163712252021;0;0;0;0
305056727522;;;;Оригами;"Оригами (Б.4.Фсм.8) Стандарт Белый";"Комплект из 6 видов плит. Высота - 80 мм.";"<p style=""text-align: left;"">Модульные тротуарные плиты ""Оригами"" Б.4.Фсм.8</p><br /><p style=""text-align: left;"">Тротуарная плитка “Оригами” — оригинальная, ультрасовременная модульная форма, которая включает 6 плит разной конфигурации, при укладке комбинируемых между собой. Относится к группе эксплуатации Б, используется преимущественно для пешеходного мощения.</p><p style=""text-align: left;"">Комплект из 6 видов плит: 559*361*280*408 мм, 591*79*558*152*280 мм, 280*420*243*280 мм, 206*550*349*420 мм, 72*560*457*496 мм, 457*560*280*496 мм. Высота - 80 мм.</p><br />Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 8,15 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/stor6266-3230-4262-a535-663535383739/54169131.jpg;;;;;;1LNFy1YTcakRHsAru8ok;;0;0;0;0
973658913912;;;;;"Оригами (Б.4.Фсм.8) Стандарт Белый - Стандарт - Белый";;;https://static.tildacdn.com/tild6334-3032-4865-b139-393239336266/01-02.jpg;2250.00;;;"Коллекция:Стандарт;Цвет:Белый";;efU32yIVK7DGmOjYc93P;305056727522;0;0;0;0
806150593502;;;;Оригами;"Оригами (Б.4.Фсм.8) Стандарт Черный";"Комплект из 6 видов плит. Высота - 80 мм.";"<p style=""text-align: left;"">Модульные тротуарные плиты ""Оригами"" Б.4.Фсм.8</p><br /><p style=""text-align: left;"">Тротуарная плитка “Оригами” — оригинальная, ультрасовременная модульная форма, которая включает 6 плит разной конфигурации, при укладке комбинируемых между собой. Относится к группе эксплуатации Б, используется преимущественно для пешеходного мощения.</p><p style=""text-align: left;"">Комплект из 6 видов плит: 559*361*280*408 мм, 591*79*558*152*280 мм, 280*420*243*280 мм, 206*550*349*420 мм, 72*560*457*496 мм, 457*560*280*496 мм. Высота - 80 мм.</p><br />Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 8,15 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/stor6333-6265-4461-b937-363966626537/87816247.jpg;;;;;;X3zhGuABoMafVeZMPXdY;;0;0;0;0
263718963022;;;;;"Оригами (Б.4.Фсм.8) Стандарт Черный - Стандарт - Чёрный";;;https://static.tildacdn.com/tild3633-3738-4466-a363-393763343837/01-03.jpg;2100.00;;;"Коллекция:Стандарт;Цвет:Чёрный";;Hc981uD5tdNgm7TR5449;806150593502;0;0;0;0
817048239092;;;;Оригами;"Оригами (Б.4.Фсм.8) Гранит Черный";"Комплект из 6 видов плит. Высота - 80 мм.";"<p style=""text-align: left;"">Модульные тротуарные плиты ""Оригами"" Б.4.Фсм.8</p><br /><p style=""text-align: left;"">Тротуарная плитка “Оригами” — оригинальная, ультрасовременная модульная форма, которая включает 6 плит разной конфигурации, при укладке комбинируемых между собой. Относится к группе эксплуатации Б, используется преимущественно для пешеходного мощения.</p><p style=""text-align: left;"">Комплект из 6 видов плит: 559*361*280*408 мм, 591*79*558*152*280 мм, 280*420*243*280 мм, 206*550*349*420 мм, 72*560*457*496 мм, 457*560*280*496 мм. Высота - 80 мм.</p><br />Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 8,15 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild6265-6461-4035-b638-643765626536/05.jpg;;;;;;AgyZG3mPgE5fnMPS5cY8;;0;0;0;0
323707708832;;;;;"Оригами (Б.4.Фсм.8) Гранит Черный - Листопад® гранит - Чёрный";;;https://static.tildacdn.com/tild6265-6461-4035-b638-643765626536/05.jpg;3550.00;;;"Коллекция:Листопад® гранит;Цвет:Чёрный";;IhPUfFtpIECPCb8LSSRo;817048239092;0;0;0;0
183949322452;;;;Оригами;"Оригами (Б.4.Фсм.8) Гранит Белый";"Комплект из 6 видов плит. Высота - 80 мм.";"<p style=""text-align: left;"">Модульные тротуарные плиты ""Оригами"" Б.4.Фсм.8</p><br /><p style=""text-align: left;"">Тротуарная плитка “Оригами” — оригинальная, ультрасовременная модульная форма, которая включает 6 плит разной конфигурации, при укладке комбинируемых между собой. Относится к группе эксплуатации Б, используется преимущественно для пешеходного мощения.</p><p style=""text-align: left;"">Комплект из 6 видов плит: 559*361*280*408 мм, 591*79*558*152*280 мм, 280*420*243*280 мм, 206*550*349*420 мм, 72*560*457*496 мм, 457*560*280*496 мм. Высота - 80 мм.</p><br />Мы гарантируем точность соблюдения технологии производства и как следствие, высокое качество продукции.<br /><br />На паллете – 8,15 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild6666-6632-4566-b035-376664343639/03.jpg;;;;;;iLSoEKlfJ3E9yZCxhdkm;;0;0;0;0
624191610652;;;;;"Оригами (Б.4.Фсм.8) Гранит Белый - Листопад® гранит - Белый";;;https://static.tildacdn.com/tild6666-6632-4566-b035-376664343639/03.jpg;3600.00;;;"Коллекция:Листопад® гранит;Цвет:Белый";;CrapekDmJ3o2sip7oh9J;183949322452;0;0;0;0
